序號,縣市,監測月份,測站,"二氧化硫<br />SO2<br />(ppb)","一氧化碳<br />CO<br />(ppm)","二氧化碳<br />CO2<br />(ppm)","臭氧<br />O3<br />(ppb)","懸浮微粒<br />PM 10 <br />(μg/m 3 )","細懸浮微粒<br />PM 2.5 <br />(μg/m 3 )","氮氧化物<br />NOx<br />(ppb)","一氧化氮<br />NO<br />(ppb)","二氧化氮<br />NO2<br />(ppb)","總碳氫化合物<br />THC<br />(ppmC)","非甲烷碳氫化合物<br />NMHC<br />(ppm)","甲烷<br />CH4<br />(ppm)","平均風速<br />WS_HR<br />(m/sec)","平均風向<br />WD_HR<br />(degress)","大氣溫度<br />AMB_TEMP<br />(℃)","降雨量<br />RAINFALL<br />(mm)","酸雨pH值<br />pH_RAIN","相對濕度<br />RH<br />(percent)","紫外線指數<br />UVB<br />(UVI)"
7829,嘉義縣,2003/05,朴子,2.2,0.45,-,39.1,78,-,12.57,2.16,10.75,-,-,-,-,-,25.98,-,-,-,-
7830,嘉義縣,2003/05,新港,2.1,0.48,-,37.3,73,-,14.9,2.66,12.26,-,-,-,-,-,26.33,-,-,-,-
7831,嘉義縣,2003/04,朴子,2.1,0.5,-,33.0,86,-,14.44,2.14,12.4,-,-,-,-,-,23.53,-,-,-,-
7832,嘉義縣,2003/04,新港,2.1,0.53,-,31.1,72,-,17.51,3.35,14.37,-,-,-,-,-,23.9,-,-,-,-
7833,嘉義縣,2003/03,朴子,3.1,0.46,-,35.3,78,-,17.22,2.28,14.95,-,-,-,-,-,19.38,-,-,-,-
7834,嘉義縣,2003/03,新港,2.8,0.48,-,32.5,80,-,20.76,3.15,17.61,-,-,-,-,-,19.37,-,-,-,-
7835,嘉義縣,2003/02,朴子,2.5,0.49,-,35.2,83,-,17.55,1.81,15.66,-,-,-,-,-,18.48,-,-,-,-
7836,嘉義縣,2003/02,新港,2.4,0.53,-,32.2,87,-,19.75,2.59,17.16,-,-,-,-,-,18.24,-,-,-,-
7837,嘉義縣,2003/01,朴子,3.0,0.52,-,32.8,81,-,21.12,2.77,18.55,-,-,-,-,-,15.92,-,-,-,-
7838,嘉義縣,2003/01,新港,3.2,0.55,-,29.1,82,-,24.23,4.32,19.91,-,-,-,-,-,15.69,-,-,-,-
7839,嘉義縣,2002/12,朴子,2.8,0.51,-,28.5,66,-,22.17,3.79,18.42,-,-,-,-,-,18.88,-,-,-,-
7840,嘉義縣,2002/12,新港,2.3,0.48,-,25.3,71,-,26.77,6.95,20.03,-,-,-,-,-,18.82,-,-,-,-
7841,嘉義縣,2002/11,朴子,3.4,0.46,-,35.9,78,-,22.05,3.46,18.73,-,-,-,-,-,21.85,-,-,-,-
7842,嘉義縣,2002/11,新港,3.4,0.42,-,29.8,73,-,25.56,4.76,20.8,-,-,-,-,-,20.77,-,-,-,-
7843,嘉義縣,2002/10,朴子,3.1,0.46,-,39.9,63,-,18.39,2.42,15.58,-,-,-,-,-,25.86,-,-,-,-
7844,嘉義縣,2002/10,新港,2.5,0.51,-,33.3,57,-,19.97,3.04,16.83,-,-,-,-,-,25.33,-,-,-,-
7845,嘉義縣,2002/09,朴子,3.0,0.41,-,35.1,51,-,14.27,1.39,12.89,-,-,-,-,-,27.48,-,-,-,-
7846,嘉義縣,2002/09,新港,2.1,0.45,-,31.5,46,-,15.19,1.81,13.38,-,-,-,-,-,27.32,-,-,-,-
7847,嘉義縣,2002/08,朴子,1.8,0.41,-,27.8,34,-,10.79,1.52,9.28,-,-,-,-,-,28.21,-,-,-,-
7848,嘉義縣,2002/08,新港,1.4,0.37,-,23.8,33,-,12.42,1.93,10.54,-,-,-,-,-,28.36,-,-,-,-
7849,嘉義縣,2002/07,朴子,1.7,0.32,-,21.9,30,-,10.97,1.92,9.05,-,-,-,-,-,28.04,-,-,-,-
7850,嘉義縣,2002/07,新港,1.0,0.34,-,20.7,24,-,11.78,2.44,9.38,-,-,-,-,-,28.67,-,-,-,-
7851,嘉義縣,2002/06,朴子,2.0,0.33,-,20.0,29,-,12.21,2.92,9.29,-,-,-,-,-,28.09,-,-,-,-
7852,嘉義縣,2002/06,新港,1.5,0.34,-,17.4,30,-,14.12,3.58,10.56,-,-,-,-,-,28.71,-,-,-,-
7853,嘉義縣,2002/05,朴子,2.4,0.42,-,35.2,51,-,14.3,2.09,12.42,-,-,-,-,-,25.87,-,-,-,-
7854,嘉義縣,2002/05,新港,2.3,0.42,-,31.9,61,-,17.64,3.09,14.69,-,-,-,-,-,26.47,-,-,-,-
7855,嘉義縣,2002/04,朴子,2.8,0.44,-,29.2,53,-,17.37,3.39,14.29,-,-,-,-,-,23.93,-,-,-,-
7856,嘉義縣,2002/04,新港,2.6,0.45,-,32.0,66,-,22.26,5.41,16.92,-,-,-,-,-,24.74,-,-,-,-
7857,嘉義縣,2002/03,朴子,2.2,0.46,-,35.1,85,-,17.42,2.09,15.35,-,-,-,-,-,21.22,-,-,-,-
7858,嘉義縣,2002/03,新港,2.3,0.49,-,38.0,106,-,22.89,3.73,19.15,-,-,-,-,-,21.81,-,-,-,-
7859,嘉義縣,2002/02,朴子,2.3,0.42,-,34.8,78,-,18.09,2.52,15.61,-,-,-,-,-,18.01,-,-,-,-
7860,嘉義縣,2002/02,新港,2.6,0.48,-,28.3,109,-,21.17,3.22,17.95,-,-,-,-,-,18.41,-,-,-,-
7861,嘉義縣,2002/01,朴子,3.3,0.51,-,28.6,90,-,25.17,5.01,20.16,-,-,-,-,-,16.97,-,-,-,-
7862,嘉義縣,2002/01,新港,3.7,0.57,-,24.5,98,-,30.24,7.99,22.25,-,-,-,-,-,16.95,-,-,-,-
7863,嘉義縣,2001/12,朴子,2.6,0.46,-,25.7,88,-,21.41,3.38,18.03,-,-,-,-,-,19.05,-,-,-,-
7864,嘉義縣,2001/12,新港,2.7,0.51,-,23.0,96,-,23.94,4.55,19.39,-,-,-,-,-,18.37,-,-,-,-
7865,嘉義縣,2001/11,朴子,3.2,0.43,-,33.0,83,-,22.21,4.06,18.28,-,-,-,-,-,20.84,-,-,-,-
7866,嘉義縣,2001/11,新港,3.1,0.49,-,29.6,94,-,24.95,4.93,20.02,-,-,-,-,-,20.24,-,-,-,-
7867,嘉義縣,2001/10,朴子,3.1,0.44,-,34.1,82,-,21.09,3.52,17.66,-,-,-,-,-,24.82,-,-,-,-
7868,嘉義縣,2001/10,新港,3.0,0.48,-,32.7,88,-,23.18,5.38,17.93,-,-,-,-,-,24.45,-,-,-,-
7869,嘉義縣,2001/09,朴子,1.6,0.37,-,28.7,46,-,12.68,1.84,11.03,-,-,-,-,-,26.23,-,-,-,-
7870,嘉義縣,2001/09,新港,1.7,0.42,-,28.7,42,-,19.24,7.01,12.23,-,-,-,-,-,26.08,-,-,-,-
7871,嘉義縣,2001/08,朴子,1.4,0.35,-,25.3,42,-,13.07,1.92,11.18,-,-,-,-,-,29.27,-,-,-,-
7872,嘉義縣,2001/08,新港,1.8,0.39,-,27.5,37,-,16.7,3.96,12.74,-,-,-,-,-,28.76,-,-,-,-
7873,嘉義縣,2001/07,朴子,1.4,0.33,-,21.2,40,-,11.67,1.94,9.79,-,-,-,-,-,28.65,-,-,-,-
7874,嘉義縣,2001/07,新港,1.4,0.36,-,24.3,35,-,14.72,3.55,11.18,-,-,-,-,-,28.18,-,-,-,-
7875,嘉義縣,2001/06,朴子,1.8,0.35,-,18.4,33,-,12.67,2.55,10.18,-,-,-,-,-,28.22,-,-,-,-
7876,嘉義縣,2001/06,新港,1.9,0.37,-,22.9,31,-,14.76,4.02,10.73,-,-,-,-,-,27.52,-,-,-,-
7877,嘉義縣,2001/05,朴子,2.5,0.42,-,24.4,52,-,13.61,1.97,11.75,-,-,-,-,-,26.49,-,-,-,-
7878,嘉義縣,2001/05,新港,2.3,0.43,-,30.6,48,-,15.73,2.63,13.2,-,-,-,-,-,25.88,-,-,-,-
7879,嘉義縣,2001/04,朴子,3.6,0.48,-,32.6,74,-,21.37,2.79,18.6,-,-,-,-,-,22.97,-,-,-,-
7880,嘉義縣,2001/04,新港,3.5,0.52,-,34.9,68,-,23.45,3.94,19.69,-,-,-,-,-,22.32,-,-,-,-
7881,嘉義縣,2001/03,朴子,3.0,0.52,-,38.5,83,-,22.0,3.53,18.37,-,-,-,-,-,21.17,-,-,-,-
7882,嘉義縣,2001/03,新港,3.8,0.53,-,38.0,88,-,26.37,5.7,20.93,-,-,-,-,-,20.27,-,-,-,-
7883,嘉義縣,2001/02,朴子,3.1,0.44,-,31.8,86,-,21.68,2.98,18.41,-,-,-,-,-,18.26,-,-,-,-
7884,嘉義縣,2001/02,新港,2.6,0.48,-,28.6,86,-,24.68,4.7,20.13,-,-,-,-,-,17.72,-,-,-,-
7885,嘉義縣,2001/01,朴子,2.8,0.48,-,28.5,75,-,22.44,4.05,18.41,-,-,-,-,-,17.44,-,-,-,-
7886,嘉義縣,2001/01,新港,3.0,0.59,-,23.8,77,-,27.24,6.9,20.33,-,-,-,-,-,17.0,-,-,-,-
7887,嘉義縣,2000/12,朴子,2.6,0.41,-,25.2,73,-,25.35,7.62,17.74,-,-,-,-,-,19.48,-,-,-,-
7888,嘉義縣,2000/12,新港,2.6,0.47,-,22.7,70,-,26.7,6.33,20.38,-,-,-,-,-,18.99,-,-,-,-
7889,嘉義縣,2000/11,朴子,2.7,0.38,-,26.4,72,-,20.77,3.15,17.64,-,-,-,-,-,22.23,-,-,-,-
7890,嘉義縣,2000/11,新港,2.5,0.46,-,24.2,81,-,23.59,4.28,19.32,-,-,-,-,-,21.76,-,-,-,-
7891,嘉義縣,2000/10,朴子,2.6,0.37,-,33.6,69,-,16.32,2.15,14.2,-,-,-,-,-,25.99,-,-,-,-
7892,嘉義縣,2000/10,新港,2.5,0.43,-,29.3,72,-,18.85,3.25,15.63,-,-,-,-,-,25.78,-,-,-,-
7893,嘉義縣,2000/09,朴子,2.6,0.42,-,38.9,68,-,14.49,1.59,12.99,-,-,-,-,-,27.43,-,-,-,-
7894,嘉義縣,2000/09,新港,2.9,0.45,-,35.4,71,-,16.7,2.59,14.15,-,-,-,-,-,27.09,-,-,-,-
7895,嘉義縣,2000/08,朴子,2.0,0.33,-,19.2,29,-,10.62,2.0,8.61,-,-,-,-,-,27.71,-,-,-,-
7896,嘉義縣,2000/08,新港,2.0,0.31,-,18.3,25,-,12.44,3.33,9.14,-,-,-,-,-,27.43,-,-,-,-
7897,嘉義縣,2000/07,朴子,2.1,0.36,-,24.4,43,-,12.31,1.85,10.49,-,-,-,-,-,28.44,-,-,-,-
7898,嘉義縣,2000/07,新港,2.5,0.38,-,23.2,45,-,14.4,2.78,11.62,-,-,-,-,-,28.16,-,-,-,-
7899,嘉義縣,2000/06,朴子,2.2,0.35,-,14.3,30,-,13.89,4.78,9.11,-,-,-,-,-,28.46,-,-,-,-
7900,嘉義縣,2000/06,新港,2.3,0.34,-,19.1,-,-,14.97,5.2,9.78,-,-,-,-,-,27.72,-,-,-,-
7901,嘉義縣,2000/05,朴子,2.6,0.43,-,34.2,73,-,15.22,1.55,13.67,-,-,-,-,-,26.55,-,-,-,-
7902,嘉義縣,2000/05,新港,2.3,0.46,-,37.7,-,-,17.24,2.71,14.53,-,-,-,-,-,25.75,-,-,-,-
7903,嘉義縣,2000/04,朴子,2.4,0.48,-,26.8,73,-,19.34,2.99,16.38,-,-,-,-,-,23.89,-,-,-,-
7904,嘉義縣,2000/04,新港,2.9,0.53,-,30.5,76,-,23.31,4.1,18.96,-,-,-,-,-,23.11,-,-,-,-
7905,嘉義縣,2000/03,朴子,2.3,0.44,-,31.7,105,-,20.35,2.41,18.02,-,-,-,-,-,18.99,-,-,-,-
7906,嘉義縣,2000/03,新港,2.5,0.51,-,34.8,108,-,24.52,3.5,21.2,-,-,-,-,-,18.33,-,-,-,-
7907,嘉義縣,2000/02,朴子,1.6,0.39,-,25.5,67,-,17.67,2.12,15.57,-,-,-,-,-,16.19,-,-,-,-
7908,嘉義縣,2000/02,新港,1.4,0.44,-,29.8,78,-,22.48,2.61,19.91,-,-,-,-,-,15.57,-,-,-,-
7909,嘉義縣,2000/01,朴子,2.8,0.43,-,23.4,90,-,24.31,4.53,19.78,-,-,-,-,-,17.25,-,-,-,-
7910,嘉義縣,2000/01,新港,3.8,0.42,-,27.7,-,-,28.73,6.56,22.17,-,-,-,-,-,16.57,-,-,-,-
7911,嘉義縣,1999/12,朴子,3.8,0.29,-,22.9,68,-,24.04,3.17,20.56,-,-,-,-,-,17.63,-,-,-,-
7912,嘉義縣,1999/12,新港,4.5,0.24,-,26.3,74,-,26.05,4.6,21.45,-,-,-,-,-,16.94,-,-,-,-
7913,嘉義縣,1999/11,朴子,3.9,0.37,-,28.5,83,-,25.31,3.82,21.49,-,-,-,-,-,22.21,-,-,-,-
7914,嘉義縣,1999/11,新港,2.9,0.44,-,28.3,75,-,28.38,6.36,22.23,-,-,-,-,-,21.31,-,-,-,-
7915,嘉義縣,1999/10,朴子,1.5,-,-,44.3,75,-,-,-,-,-,-,-,-,-,25.89,-,-,-,-
7916,嘉義縣,1999/10,新港,3.2,0.5,-,27.5,70,-,21.89,4.71,17.17,-,-,-,-,-,25.1,-,-,-,-
7917,嘉義縣,1999/09,朴子,1.9,0.36,-,26.6,58,-,14.33,2.42,11.99,-,-,-,-,-,28.24,-,-,-,-
7918,嘉義縣,1999/09,新港,2.8,0.51,-,26.2,53,-,19.18,4.33,14.91,-,-,-,-,-,27.42,-,-,-,-
7919,嘉義縣,1999/08,朴子,1.6,0.27,-,17.8,31,-,11.08,2.64,8.44,-,-,-,-,-,28.11,-,-,-,-
7920,嘉義縣,1999/08,新港,2.2,0.41,-,16.6,27,-,15.43,4.49,10.95,-,-,-,-,-,27.45,-,-,-,-
7921,嘉義縣,1999/07,朴子,1.4,0.37,-,17.9,34,-,10.35,2.5,7.86,-,-,-,-,-,28.2,-,-,-,-
7922,嘉義縣,1999/07,新港,1.6,0.37,-,17.6,-,-,14.29,4.8,9.5,-,-,-,-,-,27.23,-,-,-,-
7923,嘉義縣,1999/06,朴子,2.1,0.41,-,17.3,50,-,12.3,3.48,8.83,-,-,-,-,-,28.61,-,-,-,-
7924,嘉義縣,1999/06,新港,2.1,0.38,-,17.8,73,-,14.83,4.82,10.02,-,-,-,-,-,27.86,-,-,-,-
7925,嘉義縣,1999/05,朴子,3.1,0.51,-,33.9,63,-,17.4,2.86,14.53,-,-,-,-,-,25.22,-,-,-,-
7926,嘉義縣,1999/05,新港,3.0,0.51,-,27.5,70,-,19.03,3.81,15.23,-,-,-,-,-,24.4,-,-,-,-
7927,嘉義縣,1999/04,朴子,4.1,0.5,-,37.3,95,-,20.1,2.96,17.16,-,-,-,-,-,24.37,-,-,-,-
7928,嘉義縣,1999/04,新港,4.2,0.55,-,32.7,106,-,23.21,3.92,19.41,-,-,-,-,-,23.69,-,-,-,-
7929,嘉義縣,1999/03,朴子,4.4,0.49,-,27.6,90,-,27.56,6.91,20.65,-,-,-,-,-,21.59,-,-,-,-
7930,嘉義縣,1999/03,新港,4.0,0.28,-,27.9,112,-,24.61,4.75,19.93,-,-,-,-,-,21.12,-,-,-,-
7931,嘉義縣,1999/02,朴子,4.0,0.53,-,31.6,101,-,22.73,3.73,19.02,-,-,-,-,-,17.8,-,-,-,-
7932,嘉義縣,1999/02,新港,3.9,0.13,-,31.5,112,-,25.29,5.15,20.31,-,-,-,-,-,17.67,-,-,-,-
7933,嘉義縣,1999/01,朴子,4.9,0.5,-,23.1,85,-,23.49,3.23,20.29,-,-,-,-,-,17.27,-,-,-,-
7934,嘉義縣,1999/01,新港,4.4,0.15,-,23.2,100,-,25.3,4.32,20.98,-,-,-,-,-,16.99,-,-,-,-
7935,嘉義縣,1998/12,朴子,4.0,0.42,-,22.1,73,-,22.07,3.17,18.98,-,-,-,-,-,19.45,-,-,-,-
7936,嘉義縣,1998/12,新港,3.6,0.13,-,23.8,76,-,23.08,3.7,19.17,-,-,-,-,-,19.19,-,-,-,-
7937,嘉義縣,1998/11,朴子,4.6,0.47,-,28.7,88,-,20.63,2.66,17.98,-,-,-,-,-,23.1,-,-,-,-
7938,嘉義縣,1998/11,新港,4.8,0.22,-,30.3,103,-,22.98,3.83,19.15,-,-,-,-,-,22.95,-,-,-,-
7939,屏東縣,2008/11,屏東,5.1,0.6,-,36.1,95,56,21.43,4.25,17.18,2.299,0.248,2.051,-,-,24.15,-,-,70.03,-
7940,屏東縣,2008/11,潮州,4.6,0.44,-,38.7,94,58,13.18,1.84,11.34,-,-,-,-,-,23.72,-,-,73.06,-
7941,屏東縣,2008/11,恆春,2.1,0.1,385.3,41.6,25,12,3.14,1.13,2.01,-,-,-,-,-,24.0,-,-,78.48,-
7942,屏東縣,2008/10,屏東,6.3,0.6,-,43.2,81,53,17.83,2.51,15.31,2.274,0.237,2.037,-,-,28.11,-,-,73.27,-
7943,屏東縣,2008/10,潮州,4.9,0.36,-,43.7,76,49,7.39,0.92,6.46,-,-,-,-,-,27.52,-,-,74.16,-
7944,屏東縣,2008/10,恆春,1.7,0.08,392.72,37.5,25,12,2.91,1.0,1.9,-,-,-,-,-,26.67,-,-,83.0,-
7945,屏東縣,2008/09,屏東,3.9,0.51,-,32.3,54,34,15.24,2.6,12.64,2.178,0.194,1.984,-,-,28.05,-,-,78.26,-
7946,屏東縣,2008/09,潮州,3.0,0.28,-,31.9,53,34,5.92,0.9,4.99,-,-,-,-,-,27.72,-,-,78.63,-
7947,屏東縣,2008/09,恆春,2.1,0.12,394.41,38.5,34,20,3.61,1.23,2.38,-,-,-,-,-,27.8,-,-,85.25,-
7948,屏東縣,2008/08,屏東,4.0,0.4,-,26.5,44,25,13.89,3.06,10.83,2.009,0.159,1.851,-,-,28.89,-,-,74.84,-
7949,屏東縣,2008/08,潮州,3.2,0.2,-,25.4,41,23,6.3,1.17,5.12,-,-,-,-,-,28.32,-,-,75.97,-
7950,屏東縣,2008/08,恆春,2.1,0.06,389.91,27.4,19,10,3.52,1.52,1.99,-,-,-,-,-,27.82,-,-,87.15,-
7951,屏東縣,2008/07,屏東,3.3,0.36,-,21.7,37,20,13.48,3.45,10.06,2.008,0.151,1.856,-,-,28.66,-,-,76.81,-
7952,屏東縣,2008/07,潮州,2.7,0.18,-,23.7,35,19,7.04,1.03,5.99,-,-,-,-,-,28.4,-,-,76.47,-
7953,屏東縣,2008/07,恆春,2.5,0.08,388.49,29.9,21,11,3.93,1.62,2.31,-,-,-,-,-,27.93,-,-,87.31,-
7954,屏東縣,2008/06,屏東,3.1,0.42,-,18.3,35,20,14.86,3.8,11.07,2.058,0.178,1.88,-,-,28.18,-,-,76.25,-
7955,屏東縣,2008/06,潮州,2.4,0.16,-,22.8,32,16,8.24,1.74,6.49,-,-,-,-,-,27.88,-,-,75.95,-
7956,屏東縣,2008/06,恆春,1.4,0.07,389.46,27.9,21,10,3.67,1.63,2.05,-,-,-,-,-,27.81,-,-,86.48,-
7957,屏東縣,2008/05,屏東,4.8,0.48,-,33.8,63,35,17.08,3.15,13.92,2.139,0.175,1.964,-,-,27.92,-,-,69.15,-
7958,屏東縣,2008/05,潮州,4.2,0.32,-,36.0,57,-,12.25,2.73,9.52,-,-,-,-,-,27.52,-,-,70.01,-
7959,屏東縣,2008/05,恆春,1.9,0.15,393.38,47.4,30,18,4.22,1.69,2.52,-,-,-,-,-,26.51,-,-,78.44,-
7960,屏東縣,2008/04,屏東,5.9,0.58,-,37.6,77,40,18.02,2.5,15.53,2.223,0.204,2.019,-,-,26.85,-,-,67.86,-
7961,屏東縣,2008/04,潮州,4.4,0.41,-,40.2,68,45,13.9,2.55,11.34,-,-,-,-,-,26.42,-,-,68.56,-
7962,屏東縣,2008/04,恆春,1.5,0.18,393.89,49.0,22,13,4.06,1.97,2.09,-,-,-,-,-,25.23,-,-,80.15,-
7963,屏東縣,2008/03,屏東,5.2,0.66,-,42.1,109,63,21.79,2.93,18.86,2.271,0.237,2.033,-,-,23.44,-,-,63.27,-
7964,屏東縣,2008/03,潮州,4.7,0.49,-,44.6,87,62,15.59,2.01,13.59,-,-,-,-,-,23.21,-,-,66.72,-
7965,屏東縣,2008/03,恆春,2.0,0.22,396.04,57.2,36,20,3.32,1.22,2.1,-,-,-,-,-,22.35,-,-,74.78,-
7966,屏東縣,2008/02,屏東,3.3,0.63,-,25.4,99,56,23.19,3.39,19.8,2.162,0.211,1.95,-,-,18.28,-,-,70.27,-
7967,屏東縣,2008/02,潮州,4.6,0.58,-,29.6,106,68,21.28,2.74,18.54,-,-,-,-,-,18.62,-,-,70.24,-
7968,屏東縣,2008/02,恆春,2.3,0.25,384.37,49.4,20,12,4.79,1.59,3.2,-,-,-,-,-,19.89,-,-,75.89,-
7969,屏東縣,2008/01,屏東,5.1,0.72,-,25.9,102,57,27.86,4.13,23.74,2.303,0.311,1.992,-,-,20.9,-,-,71.11,-
7970,屏東縣,2008/01,潮州,6.1,0.64,-,27.0,108,64,26.94,4.71,22.23,-,-,-,-,-,20.71,-,-,72.85,-
7971,屏東縣,2008/01,恆春,2.0,0.2,379.42,41.4,17,8,4.41,1.66,2.75,-,-,-,-,-,21.32,-,-,79.57,-
7972,屏東縣,2007/12,屏東,5.2,0.78,-,31.9,122,69,26.95,3.84,23.12,2.31,0.288,2.022,-,-,22.18,-,-,68.96,-
7973,屏東縣,2007/12,潮州,5.4,0.64,-,34.3,120,70,23.04,3.76,19.28,-,-,-,-,-,21.72,-,-,71.89,-
7974,屏東縣,2007/12,恆春,2.5,0.24,378.95,44.4,32,19,5.09,3.04,2.05,-,-,-,-,-,22.4,-,-,77.28,-
7975,屏東縣,2007/11,屏東,4.9,0.67,-,35.7,100,56,23.06,3.64,19.42,2.249,0.26,1.988,-,-,23.68,-,-,73.76,-
7976,屏東縣,2007/11,潮州,5.4,0.53,-,36.8,101,57,20.53,3.23,17.3,-,-,-,-,-,23.32,-,-,75.38,-
7977,屏東縣,2007/11,恆春,1.8,0.14,373.41,47.3,23,13,4.06,1.66,2.4,-,-,-,-,-,23.68,-,-,74.7,-
7978,屏東縣,2007/10,屏東,5.5,0.68,-,45.3,88,52,18.04,2.62,15.42,2.207,0.235,1.973,-,-,26.96,-,-,74.01,-
7979,屏東縣,2007/10,潮州,4.8,0.44,-,44.9,85,51,12.22,1.64,10.57,-,-,-,-,-,26.38,-,-,75.72,-
7980,屏東縣,2007/10,恆春,1.8,0.15,368.87,45.6,31,16,3.64,1.61,2.01,-,-,-,-,-,26.05,-,-,76.78,-
7981,屏東縣,2007/09,屏東,3.9,0.58,-,39.3,62,37,14.75,2.39,12.35,2.124,0.197,1.928,-,-,28.29,-,-,77.2,-
7982,屏東縣,2007/09,潮州,3.7,0.34,-,37.4,57,34,8.95,1.93,7.02,-,-,-,-,-,27.75,-,-,78.03,-
7983,屏東縣,2007/09,恆春,1.9,0.14,369.68,41.3,29,19,3.51,1.55,1.96,-,-,-,-,-,27.47,-,-,81.92,-
7984,屏東縣,2007/08,屏東,3.0,0.5,-,24.6,43,20,15.15,3.71,11.44,2.056,0.2,1.857,-,-,27.88,-,-,81.01,-
7985,屏東縣,2007/08,潮州,2.8,0.23,-,28.6,41,21,7.49,1.75,5.74,-,-,-,-,-,27.58,-,-,81.75,-
7986,屏東縣,2007/08,恆春,1.4,0.06,380.28,27.5,22,10,3.04,1.68,1.36,-,-,-,-,-,27.47,-,-,86.43,-
7987,屏東縣,2007/07,屏東,3.0,0.37,-,23.3,44,-,12.07,2.24,9.83,1.981,0.146,1.836,-,-,30.18,-,-,71.28,-
7988,屏東縣,2007/07,潮州,3.4,0.23,-,24.8,44,23,10.65,2.38,8.27,-,-,-,-,-,29.74,-,-,73.06,-
7989,屏東縣,2007/07,恆春,1.5,0.06,375.85,28.8,20,10,3.86,1.37,2.48,-,-,-,-,-,29.41,-,-,80.7,-
7990,屏東縣,2007/06,屏東,3.2,0.45,-,19.5,39,20,15.16,3.95,11.21,2.053,0.187,1.866,-,-,29.06,-,-,74.32,-
7991,屏東縣,2007/06,潮州,2.7,0.21,-,21.4,38,19,10.02,2.57,7.45,-,-,-,-,-,28.76,-,-,75.81,-
7992,屏東縣,2007/06,恆春,1.8,0.06,377.55,24.2,14,6,4.46,1.88,2.58,-,-,-,-,-,28.6,-,-,83.09,-
7993,屏東縣,2007/05,屏東,4.9,0.51,-,34.7,67,39,16.82,2.09,14.72,2.116,0.178,1.937,-,-,28.27,-,-,70.07,-
7994,屏東縣,2007/05,潮州,3.6,0.35,-,39.1,65,38,14.08,2.67,11.41,-,-,-,-,-,27.89,-,-,72.7,-
7995,屏東縣,2007/05,恆春,1.8,0.15,403.82,42.0,30,18,4.65,1.84,2.81,-,-,-,-,-,27.11,-,-,77.69,-
7996,屏東縣,2007/04,屏東,5.1,0.59,-,34.2,71,42,19.38,2.24,17.13,2.204,0.203,2.002,-,-,25.44,-,-,70.86,-
7997,屏東縣,2007/04,潮州,4.6,0.45,-,37.2,74,-,18.61,3.6,15.0,-,-,-,-,-,25.33,-,-,72.65,-
7998,屏東縣,2007/04,恆春,1.7,0.2,405.69,42.4,27,-,4.54,1.65,2.88,-,-,-,-,-,24.61,-,-,76.05,-
7999,屏東縣,2007/03,屏東,5.1,0.64,-,27.4,79,-,24.24,3.92,20.32,2.316,0.25,2.066,-,-,24.03,-,-,71.6,-
8000,屏東縣,2007/03,潮州,5.1,0.5,-,29.1,83,47,23.45,4.55,18.9,-,-,-,-,-,23.92,-,-,73.9,-
8001,屏東縣,2007/03,恆春,1.6,0.22,403.98,39.8,27,12,4.66,1.91,2.74,-,-,-,-,-,23.55,-,-,76.83,-
8002,屏東縣,2007/02,屏東,4.7,0.66,-,32.2,91,55,26.03,5.04,20.99,2.298,0.238,2.061,-,-,22.48,-,-,66.79,-
8003,屏東縣,2007/02,潮州,4.7,0.51,-,35.5,93,56,21.37,3.06,18.32,-,-,-,-,-,22.27,-,-,70.28,-
8004,屏東縣,2007/02,恆春,1.5,0.22,400.17,39.9,39,20,4.44,1.96,2.48,-,-,-,-,-,22.85,-,-,73.87,-
8005,屏東縣,2007/01,屏東,4.9,0.74,-,26.3,104,64,28.49,5.17,23.32,2.282,0.246,2.036,-,-,20.11,-,-,71.45,-
8006,屏東縣,2007/01,潮州,5.8,0.66,-,29.3,118,66,28.65,4.75,23.89,-,-,-,-,-,20.39,-,-,72.44,-
8007,屏東縣,2007/01,恆春,1.9,0.26,399.97,38.1,33,15,4.75,1.76,2.99,-,-,-,-,-,21.44,-,-,72.83,-
8008,屏東縣,2006/12,屏東,4.5,0.71,-,28.3,93,59,27.0,4.6,22.4,2.282,0.242,2.04,-,-,21.4,-,-,71.57,-
8009,屏東縣,2006/12,潮州,4.7,0.59,-,32.1,93,61,25.44,4.86,20.58,-,-,-,-,-,21.69,-,-,72.69,-
8010,屏東縣,2006/12,恆春,1.3,0.18,397.81,37.9,28,13,6.14,2.63,3.51,-,-,-,-,-,22.3,-,-,72.28,-
8011,屏東縣,2006/11,屏東,5.5,0.7,-,36.3,83,55,23.71,2.93,20.78,2.323,0.254,2.069,-,-,25.77,-,-,72.37,-
8012,屏東縣,2006/11,潮州,5.0,0.51,-,38.9,81,52,21.24,4.2,17.03,-,-,-,-,-,25.29,-,-,75.21,-
8013,屏東縣,2006/11,恆春,1.8,0.17,395.04,38.8,34,18,3.93,1.91,2.01,-,-,-,-,-,25.17,-,-,75.26,-
8014,屏東縣,2006/10,屏東,5.9,0.64,-,48.7,87,61,19.27,2.63,16.63,2.235,0.208,2.027,-,-,27.61,-,-,71.21,-
8015,屏東縣,2006/10,潮州,4.3,0.39,-,46.1,77,50,12.85,2.33,10.52,-,-,-,-,-,26.92,-,-,74.5,-
